日期,影片,上映信息,总票房,当日综合票房,票房占比,排片场次,排片占比,场均人次,上座率
2024-06-30,加菲猫家族,上映30天,1.75亿,289.45万,2.3%,12262,2.8%,6.5,6.6%
2024-06-30,排球少年!! 垃圾场决战,上映16天,1.17亿,252.26万,2.0%,16161,3.7%,4.0,3.9%
2024-06-30,我才不要和你做朋友呢,上映23天,1.99亿,203.70万,1.6%,11706,2.6%,4.3,4.6%
2024-06-30,绝地战警：生死与共,上映9天,3490.9万,93.46万,0.7%,6639,1.5%,3.4,3.5%
2024-06-30,谈判专家,上映23天,1.55亿,58.00万,0.4%,2851,0.6%,4.6,5.1%
2024-06-30,沙漏,上映10天,2754.4万,55.05万,0.4%,5372,1.2%,2.9,3.3%
2024-06-30,疯狂的麦克斯：狂暴女神,上映24天,5916.0万,50.92万,0.4%,1592,0.3%,7.3,6.5%
2024-06-30,扫黑·决不放弃,上映23天,1.90亿,43.26万,0.3%,4633,1.0%,2.4,3.0%
2024-06-30,哆啦A梦：大雄的地球交响乐,上映31天,1.30亿,38.92万,0.3%,2281,0.5%,4.7,5.0%
2024-06-30,走走停停,上映23天,1.02亿,36.77万,0.3%,2101,0.4%,4.2,5.1%
2024-06-30,机器人之梦,上映23天,996.6万,32.31万,0.2%,1003,0.2%,7.7,8.3%
2024-06-30,泳者之心,上映31天,565.8万,31.29万,0.2%,455,0.1%,15.5,15.4%
2024-06-30,白蛇：缘起,,4.69亿,29.36万,0.2%,1804,0.4%,4.4,4.4%
2024-06-30,再会长江,上映38天,824.5万,28.68万,0.2%,103,<0.1%,58.8,58.7%
2024-06-30,周立波回清溪,上映47天,843.2万,21.87万,0.1%,50,<0.1%,112.9,67.2%
2024-06-30,狗阵,上映16天,3219.6万,17.89万,0.1%,1256,0.2%,3.3,4.2%
2024-06-30,欢迎来到我身边,点映,14.9万,14.96万,0.1%,16,<0.1%,185.8,--
2024-06-30,九龙城寨之围城,重映61天,6.84亿,14.39万,0.1%,644,0.1%,5.1,6.2%
2024-06-30,功夫熊猫4,上映101天,3.73亿,12.06万,<0.1%,417,<0.1%,7.5,8.5%
2024-06-30,猪猪侠大电影·星际行动,上映61天,5474.4万,11.02万,<0.1%,856,0.1%,3.7,3.8%
2024-06-30,潜艇总动员：寻龙,上映30天,3222.3万,10.35万,<0.1%,531,0.1%,5.3,4.8%
2024-06-30,我要当老师,上映74天,1190.1万,8.89万,<0.1%,49,<0.1%,60.4,38.6%
2024-06-30,唤醒者,上映10天,158.5万,6.23万,<0.1%,205,<0.1%,9.1,3.7%
2024-06-30,朱同在三年级丢失了超能力,上映37天,1497.0万,5.32万,<0.1%,150,<0.1%,8.8,6.5%
2024-06-30,间谍过家家 代号：白,上映62天,2.92亿,4.43万,<0.1%,274,<0.1%,4.4,5.1%
2024-06-30,坂本龙一：杰作,上映31天,479.9万,4.12万,<0.1%,89,<0.1%,9.4,9.2%
2024-06-30,维和防暴队,上映61天,5.11亿,4.12万,<0.1%,70,<0.1%,12.7,12.7%
2024-06-30,哥斯拉大战金刚2：帝国崛起,上映94天,9.56亿,3.63万,<0.1%,186,<0.1%,5.1,5.1%
2024-06-30,哈尔的移动城堡,上映62天,1.67亿,3.46万,<0.1%,179,<0.1%,5.0,5.9%
2024-06-30,惊心妒怨,上映10天,68.7万,3.37万,<0.1%,733,0.1%,1.5,1.5%
2024-06-30,苍穹,展映,2406.6万,3.31万,<0.1%,5,<0.1%,165.8,--
2024-06-30,她的小梨涡,展映,18.3万,3.09万,<0.1%,363,<0.1%,2.1,2.3%
2024-06-30,永不消逝的电波（舞台纪录电影·舞剧）,上映13天,97.8万,2.96万,<0.1%,415,<0.1%,1.6,1.0%
2024-06-30,美国内战,上映24天,2320.8万,2.61万,<0.1%,187,<0.1%,3.0,4.2%
2024-06-30,富贵东西,上映47天,28.4万,2.45万,<0.1%,12,<0.1%,59.5,--
2024-06-30,爸爸是外星人,上映16天,498.8万,2.33万,<0.1%,334,<0.1%,2.0,1.1%
2024-06-30,你想活出怎样的人生,上映89天,7.91亿,2.26万,<0.1%,114,<0.1%,5.2,7.0%
2024-06-30,猩球崛起：新世界,上映52天,2.09亿,2.04万,<0.1%,178,<0.1%,3.0,3.1%
2024-06-30,爱在陇南,上映74天,63.3万,1.59万,<0.1%,29,<0.1%,14.9,--
2024-06-30,陌路惊魂,上映17天,122.5万,1.58万,<0.1%,417,<0.1%,1.2,1.2%
2024-06-30,八百矿工上井冈,,1089.3万,1.52万,<0.1%,7,<0.1%,70.0,53.5%
2024-06-30,寻秘自然：地球往事,点映,104.4万,1.51万,<0.1%,4,<0.1%,101.8,50.0%
2024-06-30,菊次郎的夏天,,907.8万,1.31万,<0.1%,2,<0.1%,121.0,73.3%
2024-06-30,同学们,上映9天,6.3万,1.26万,<0.1%,4,<0.1%,80.0,34.7%
2024-06-30,末路狂花钱,上映61天,7.81亿,1.05万,<0.1%,222,<0.1%,1.2,1.7%
2024-06-30,北极荒原,展映,82.9万,1.01万,<0.1%,1,<0.1%,236.0,74.1%
2024-06-30,日夜江河,上映24天,106.0万,1.00万,<0.1%,9,<0.1%,37.0,27.8%
2024-06-30,加拉帕戈斯：自然的仙境,展映,8.5万,0.91万,<0.1%,1,<0.1%,213.0,64.7%
2024-06-30,小园林,上映4天,3.4万,0.90万,<0.1%,29,<0.1%,10.0,6.9%
2024-06-30,传说,点映,4.8万,0.87万,<0.1%,2,<0.1%,146.5,--
2024-06-30,因你而动,,113.3万,0.86万,<0.1%,2,<0.1%,173.0,--
2024-06-30,康熙与路易十四,上映39天,156.4万,0.81万,<0.1%,8,<0.1%,33.0,26.4%
2024-06-30,江海儿女,上映3天,8.9万,0.75万,<0.1%,16,<0.1%,13.8,10.9%
2024-06-30,阿莫阿依,,1240.4万,0.74万,<0.1%,5,<0.1%,59.2,57.2%
2024-06-30,金腰带,,16.2万,0.72万,<0.1%,5,<0.1%,48.2,56.4%
2024-06-30,我没有失踪,上映2天,3.6万,0.62万,<0.1%,87,<0.1%,1.9,0.8%
2024-06-30,出发,零点场,38.1万,0.61万,<0.1%,3,<0.1%,75.7,--
2024-06-30,绝地重生,,1073.3万,0.55万,<0.1%,4,<0.1%,45.5,29.5%
2024-06-30,最后的，最初的,上映41天,148.1万,0.52万,<0.1%,5,<0.1%,33.0,56.5%
2024-06-30,宇宙探索编辑部,,6715.5万,0.51万,<0.1%,15,<0.1%,14.9,--
2024-06-30,今夜，就算这份爱恋从世界上消失,上映44天,1788.8万,0.51万,<0.1%,57,<0.1%,2.5,3.8%
2024-06-30,探寻外太空生命,展映,11.9万,0.49万,<0.1%,1,<0.1%,115.0,34.1%
2024-06-30,黄埔军人,,20.2万,0.41万,<0.1%,8,<0.1%,17.1,17.9%
2024-06-30,替身纸人2,上映44天,387.9万,0.41万,<0.1%,62,<0.1%,1.8,1.9%
2024-06-30,神秘友友,上映16天,205.1万,0.39万,<0.1%,83,<0.1%,1.1,1.2%
2024-06-30,超级的我,,1185.6万,0.37万,<0.1%,8,<0.1%,12.1,--
2024-06-30,谁持彩练当空舞,,595.2万,0.34万,<0.1%,4,<0.1%,27.3,15.3%
2024-06-30,父亲在远方,上映42天,14.0万,0.33万,<0.1%,7,<0.1%,8.6,--
2024-06-30,长征一家人,上映11天,5.7万,0.30万,<0.1%,3,<0.1%,34.0,0.6%
2024-06-30,我，就是风!,上映34天,509.8万,0.30万,<0.1%,35,<0.1%,3.1,3.1%
2024-06-30,堡垒,上映101天,232.1万,0.27万,<0.1%,2,<0.1%,55.0,--
2024-06-30,我们的七月,,134.7万,0.26万,<0.1%,3,<0.1%,29.0,--
2024-06-30,李夏·在路上,,78.5万,0.20万,<0.1%,5,<0.1%,18.0,--
2024-06-30,六号银像,上映38天,31.8万,0.19万,<0.1%,3,<0.1%,13.0,--
2024-06-30,你是我的英雄,上映42天,1093.4万,0.18万,<0.1%,79,<0.1%,0.8,0.5%
2024-06-30,有人赞美聪慧，有人则不,,13.1万,0.15万,<0.1%,1,<0.1%,48.0,37.6%
2024-06-30,来日皆方长,上映16天,26.7万,0.13万,<0.1%,42,<0.1%,1.1,1.1%
2024-06-30,小美人鱼之大海怪传说,,710.6万,0.12万,<0.1%,33,<0.1%,1.2,1.5%
2024-06-30,玩转门神,,25.8万,0.11万,<0.1%,1,<0.1%,55.0,67.9%
2024-06-30,印痕,上映15天,4.0万,0.10万,<0.1%,3,<0.1%,11.3,4.7%
2024-06-30,没有颜色的关系,上映14天,6.1万,0.09万,<0.1%,5,<0.1%,6.6,5.3%
2024-06-30,黑暗森林,上映10天,3.0万,0.09万,<0.1%,9,<0.1%,3.1,--
2024-06-30,乜代宗师,上映31天,80.0万,0.08万,<0.1%,4,<0.1%,4.5,3.7%
2024-06-30,泪光中的妈妈,上映51天,117.4万,0.07万,<0.1%,7,<0.1%,3.6,2.7%
2024-06-30,万里归途,,15.93亿,0.07万,<0.1%,5,<0.1%,6.0,--
2024-06-30,寂静之地,,2.20亿,0.07万,<0.1%,14,<0.1%,1.5,1.2%
2024-06-30,铃芽之旅,,8.07亿,0.06万,<0.1%,8,<0.1%,3.1,4.2%
2024-06-30,寂静之地2,,2.49亿,0.06万,<0.1%,13,<0.1%,1.5,1.2%
2024-06-30,汉文皇后（戏曲 越剧）,,75.6万,0.05万,<0.1%,2,<0.1%,9.5,7.9%
2024-06-30,魔幻奇缘之宝石公主,,810.7万,0.05万,<0.1%,14,<0.1%,1.6,1.7%
2024-06-30,彷徨之刃,上映45天,8964.5万,0.05万,<0.1%,27,<0.1%,0.5,0.7%
2024-06-30,蚂蚁传奇之烈火重生,上映2天,1888,0.04万,<0.1%,50,<0.1%,0.3,0.1%
2024-06-30,雪豹,上映89天,846.8万,0.04万,<0.1%,11,<0.1%,1.3,2.8%
2024-06-30,东北战场的抉择——七道江会议,展映,4.3万,0.04万,<0.1%,1,<0.1%,16.0,--
2024-06-30,流浪地球：飞跃2020特别版,,425.3万,0.03万,<0.1%,3,<0.1%,4.7,--
2024-06-30,头脑特工队,,9706.3万,0.02万,<0.1%,12,<0.1%,0.4,1.9%
2024-06-30,流浪地球,,46.87亿,0.02万,<0.1%,13,<0.1%,0.5,0.7%
2024-06-30,寻秘自然：无形之力,点映,53.1万,0.02万,<0.1%,1,<0.1%,5.0,4.0%
2024-06-30,潜艇总动员：地心游记,,2526.9万,0.01万,<0.1%,6,<0.1%,0.7,0.5%
2024-06-30,六谷儿,上映34天,2.1万,0.01万,<0.1%,3,<0.1%,1.7,--
2024-06-30,午夜怪谈,上映88天,321.5万,0.00万,<0.1%,6,<0.1%,0.5,0.5%
2024-06-30,穿过月亮的旅行,上映61天,4583.7万,0.00万,<0.1%,6,<0.1%,0.3,0.5%
2024-06-30,中国车手周冠宇,上映73天,102.5万,0.00万,<0.1%,1,<0.1%,2.0,1.2%
2024-06-30,小行星猎人,,237.1万,0.00万,<0.1%,1,<0.1%,2.0,2.9%
2024-06-30,悬崖下72小时,,30.0万,0.00万,<0.1%,1,<0.1%,2.0,--
2024-06-30,朝云暮雨,上映45天,1881.3万,0.00万,<0.1%,3,<0.1%,0.3,1.2%
2024-06-30,不能错过的只有你,,4688.8万,0.00万,<0.1%,3,<0.1%,0.3,--
2024-06-30,红色冲浪板,上映45天,147.9万,0.00万,<0.1%,2,<0.1%,0.5,0.4%
2024-06-30,古堡守灵人,,117.6万,0.00万,<0.1%,2,<0.1%,1.0,--
2024-06-30,熊出没·逆转时空,,19.84亿,0.00万,<0.1%,12,<0.1%,<0.1,0.6%
2024-06-30,三叉戟,上映38天,2896.3万,0.00万,<0.1%,1,<0.1%,1.0,0.2%
2024-06-30,奇异世界历险记,,502.1万,0.00万,<0.1%,22,<0.1%,10.7,--
2024-06-30,哪吒之决战龙神,,7.9万,0.00万,<0.1%,3,<0.1%,0.3,0.3%
2024-06-30,关于我和回忆、未来的那些事,上映9天,5281,0.00万,<0.1%,18,<0.1%,<0.1,--
2024-06-30,错过你的那些年,上映43天,5253.6万,0.00万,<0.1%,1,<0.1%,1.0,1.0%
2024-06-30,龙神之子,,200.6万,0.00万,<0.1%,14,<0.1%,17.1,--
2024-06-30,汪汪队立大功大电影2：超能大冒险,,1.38亿,0.00万,<0.1%,2,<0.1%,0.5,--
2024-06-30,藏地生死恋,上映23天,5845,0.00万,<0.1%,1,<0.1%,1.0,--
2024-06-30,我是哪吒,,1016.9万,0.00万,<0.1%,1,<0.1%,0.0,--
2024-06-30,再见土拨鼠,上映73天,568.4万,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,奇妙王国之魔法奇缘,,1002.5万,0万,<0.1%,3,<0.1%,0.0,--
2024-06-30,探探猫人鱼公主,,564.1万,0万,<0.1%,8,<0.1%,0.0,--
2024-06-30,潜艇总动员：环游地球80天,,5261.5万,0万,<0.1%,8,<0.1%,0.0,--
2024-06-30,钢铁飞龙之奥特曼崛起,,4465.4万,0万,<0.1%,2,<0.1%,0.0,--
2024-06-30,八佰,,31.10亿,0万,<0.1%,6,<0.1%,0.0,--
2024-06-30,巧虎奇幻舞台历险记,,648.4万,0万,<0.1%,2,<0.1%,0.0,--
2024-06-30,太阳升起的时刻,,1246.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,你就在我身边,上映45天,305.9万,0万,<0.1%,3,<0.1%,0.0,--
2024-06-30,冰川时代5：星际碰撞,,4.46亿,0万,<0.1%,2,<0.1%,0.0,--
2024-06-30,永远是少年,,653.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,江豚·风时舞,,770.3万,0万,<0.1%,2,<0.1%,0.0,--
2024-06-30,没有一顿火锅解决不了的事,上映61天,5441.7万,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,数码宝贝02：最初的召唤,上映72天,1326.6万,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,生命底色,,56.9万,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,长安三万里,,18.24亿,0万,<0.1%,2,<0.1%,0.0,--
2024-06-30,超级飞侠：乐迪加速,,7075.7万,0万,<0.1%,8,<0.1%,0.0,--
2024-06-30,新神榜：杨戬,,5.55亿,0万,<0.1%,2,<0.1%,0.0,--
2024-06-30,飞鸭向前冲,,1612.2万,0万,<0.1%,1,<0.1%,0.0,1.2%
2024-06-30,超级英雄美猴王：齐天儿,,523.1万,0万,<0.1%,2,<0.1%,0.0,--
2024-06-30,奥本海默,,4.52亿,0万,<0.1%,2,<0.1%,0.0,0.3%
2024-06-30,熊出没·原始时代,,7.17亿,0万,<0.1%,7,<0.1%,0.0,--
2024-06-30,毛泽东在才溪,,137.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,西瓜队,上映24天,4730,0万,<0.1%,2,<0.1%,0.0,--
2024-06-30,森巴幸福岛之我要回家,,36.5万,0万,<0.1%,2,<0.1%,0.0,--
2024-06-30,银河宝贝,,107.4万,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,我的父亲焦裕禄,,3458.3万,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,七十七天,,1.03亿,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,我们是第一书记,,345.2万,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,开心超人之时空营救,,2588.6万,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,一片绿洲,上映16天,3.4万,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,贝肯熊：火星任务,,8136.9万,0万,<0.1%,2,<0.1%,0.0,--
2024-06-30,疯狂大营救,,90.6万,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,红城往事,上映37天,5786,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,大鱼海棠,,5.73亿,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,新灰姑娘2,,3161.4万,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,熊出没·伴我“熊芯”,,14.95亿,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,王牌二哈,,311.4万,0万,<0.1%,5,<0.1%,0.0,--
2024-06-30,热辣滚烫,,34.17亿,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,百变马丁：怪兽大作战,,817.0万,0万,<0.1%,3,<0.1%,0.0,--
2024-06-30,疯狂小世界,,257.0万,0万,<0.1%,12,<0.1%,0.0,--
2024-06-30,哥斯拉2：怪兽之王,,9.37亿,0万,<0.1%,2,<0.1%,0.0,--
2024-06-30,疯狂原始人2,,3.53亿,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,疯狂梦幻城,,521.6万,0万,<0.1%,3,<0.1%,0.0,--
2024-06-30,变形金刚：超能勇士崛起,,6.55亿,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,我是霸王龙,,3542.3万,0万,<0.1%,2,<0.1%,0.0,--
2024-06-30,青蛙王子历险记,,1121.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,我们村里的年轻人,,1.1万,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,我是哪吒2之英雄归来,,1758.9万,0万,<0.1%,2,<0.1%,0.0,--
2024-06-30,中国机长,,29.13亿,0万,<0.1%,4,<0.1%,0.0,--
2024-06-30,天空之城,,1.35亿,0万,<0.1%,3,<0.1%,0.0,--
2024-06-30,脐带,,169.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,冰雪女王5：融冰之战,上映88天,938.6万,0万,<0.1%,3,<0.1%,0.0,--
2024-06-30,草原大作战,,190.6万,0万,<0.1%,2,<0.1%,0.0,--
2024-06-30,雪域少年,,1059.6万,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,脑洞大开,,,0万,<0.1%,2,<0.1%,0.0,--
2024-06-30,你的名字。,,5.75亿,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,青蛙王子历险记2,,401.1万,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,消失的木偶,上映73天,288.3万,0万,<0.1%,2,<0.1%,0.0,0.8%
2024-06-30,笨鸟大冒险,,636.2万,0万,<0.1%,2,<0.1%,0.0,--
2024-06-30,疯狂丑小鸭,,2344.1万,0万,<0.1%,5,<0.1%,0.0,--
2024-06-30,乌蒙奇缘,,24.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,魔法鼠乐园,,422.9万,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,咱们结婚吧,,2.84亿,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,宇宙护卫队：风暴力量,,2013.2万,0万,<0.1%,2,<0.1%,0.0,--
2024-06-30,侏罗纪世界2,,16.95亿,0万,<0.1%,4,<0.1%,0.0,--
2024-06-30,狙击手,,6.08亿,0万,<0.1%,4,<0.1%,0.0,2.7%
2024-06-30,金手指,,5.74亿,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,红猪,,2322.9万,0万,<0.1%,3,<0.1%,0.0,--
2024-06-30,凯利和超级可乐,,56.2万,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,棉花糖和云朵妈妈1宝贝芯计划,,1290.9万,0万,<0.1%,3,<0.1%,0.0,--
2024-06-30,我要读书,展映,76,0万,<0.1%,1,<0.1%,0.0,--
2024-06-30,无音之乐,上映30天,2.9万,0万,<0.1%,1,<0.1%,0.0,--
